[INFO] | Logging server started and listening for messages...
[INFO] | 2025-03-20 22:16:18.476 | INFO | main_window.py:setup_logging:79 | ✅ Logging initialized successfully.
[INFO] | 2025-03-20 23:58:46.566 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.566 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.566 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.567 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.568 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.568 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.569 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.597 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.598 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.598 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.598 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.598 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.599 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.600 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.601 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.601 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.603 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.633 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.633 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.634 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.634 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.634 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.634 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.636 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.636 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.636 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.639 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.665 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.665 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.665 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.666 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.666 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.667 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.668 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.669 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.669 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.670 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.697 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.697 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.698 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.698 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.698 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.698 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.700 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.700 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.700 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.703 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.733 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.733 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.734 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.734 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.734 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.735 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.737 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.738 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.738 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.740 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.765 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.766 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.766 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.766 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.766 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.767 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.769 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.769 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.769 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.771 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.797 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.797 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.797 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.798 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.798 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.798 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.800 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.800 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.800 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.801 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.829 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.830 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.830 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.830 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.830 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.831 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.832 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.832 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.832 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.835 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.865 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.866 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.866 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.866 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.866 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.866 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.868 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.868 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.868 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.871 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.897 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.898 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.898 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.898 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.898 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.899 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.900 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.900 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.900 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.902 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.929 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.930 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.930 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.930 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.930 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.930 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.932 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.932 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.932 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.934 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.965 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.965 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.965 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.966 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.966 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.966 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:46.967 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:46.968 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:46.968 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:46.971 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:46.997 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:46.997 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:46.997 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:46.998 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:46.998 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:46.998 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.000 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.000 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.000 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.002 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.029 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.030 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.030 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.030 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.030 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:47.031 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.032 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.032 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.032 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.034 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.065 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.065 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.066 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.066 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.066 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:47.066 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.068 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.068 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.068 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.071 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.097 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.097 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.098 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.098 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.098 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:47.099 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.100 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.100 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.100 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.102 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.129 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.130 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.130 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.130 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.130 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:47.131 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.132 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.133 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.133 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.135 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.165 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.165 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.165 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.165 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.165 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
[DEBUG] | DEBUG main_window.py:402 - 2025-03-20 23:58:47.166 | DEBUG | main_window.py:process_frame_api_generic:402 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 23:58:47.168 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:455 - 2025-03-20 23:58:47.168 | DEBUG | main_window.py:process_frame_api_generic:455 | Payload prepared for BentoML request.
[INFO] | 2025-03-20 23:58:47.168 | INFO | main_window.py:process_frame_api_generic:459 | Sending POST request to BentoML server.
[ERROR] | ERROR main_window.py:471 - 2025-03-20 23:58:47.170 | ERROR | main_window.py:process_frame_api_generic:471 | BentoML Error: Could not connect to server at http://localhost:3000 - None
[DEBUG] | DEBUG main_window.py:798 - 2025-03-20 23:58:47.197 | DEBUG | main_window.py:main:798 | Processing frame from webcam.
[INFO] | 2025-03-20 23:58:47.197 | INFO | main_window.py:process_frame:675 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:684 - 2025-03-20 23:58:47.198 | DEBUG | main_window.py:process_frame:684 | Client mode set to 'bentoml'. Processing frame via BentoML.
[INFO] | 2025-03-20 23:58:47.198 | INFO | main_window.py:process_frame_api_generic:394 | Starting frame processing via BentoML API.
[DEBUG] | DEBUG main_window.py:398 - 2025-03-20 23:58:47.198 | DEBUG | main_window.py:process_frame_api_generic:398 | Using API URL: http://localhost:3000
